159,167722.0,2011-09-06T15:09:00.000,9/6/2011,15:09:00,Closed,RALEIGH ST / LENOX BV,2011-00395937,Assault,Committed,Gas Station,Simple assault,"{'type': 'Point', 'coordinates': [-81.44187656, 28.52782855]}",Mapped,28.52782855,-81.44187656,32811
661,168224.0,2013-11-28T10:05:00.000,11/28/2013,10:05:00,Inactive,700 THALIA DR,2013-00498934,Theft,Committed,Residence/Single,Theft from motor vehicle except parts/accessories,"{'type': 'Point', 'coordinates': [-81.31205113, 28.53369987]}",Mapped,28.53369987,-81.31205113,32807
2297,169860.0,2011-05-10T09:02:00.000,5/10/2011,9:02:00,Closed,300 PONCE DE LEON PL,2011-00801024,Theft,Committed,Residence/Single,All other larceny,"{'type': 'Point', 'coordinates': [-81.37359274, 28.53442186]}",Mapped,28.53442186,-81.37359274,32801
1444,169007.0,2013-01-26T23:51:00.000,1/26/2013,23:51:00,Inactive,400 W CHURCH ST,2013-00038527,Assault,Committed,Arena/Stadium,Simple assault,"{'type': 'Point', 'coordinates': [-81.38441453, 28.54017371]}",Mapped,28.54017371,-81.38441453,32805
1766,169329.0,2014-11-23T10:32:00.000,11/23/2014,10:32:00,Arrest,4000 S SEMORAN BV,2014-00485203,Theft,Committed,Grocery/Supermarket,Shoplifting,"{'type': 'Point', 'coordinates': [-81.31025201, 28.50337431]}",Mapped,28.50337431,-81.31025201,32822
427,167990.0,2010-10-31T00:37:00.000,10/31/2010,0:37:00,Arrest,4600 E COLONIAL DR,2010-00510983,Burglary,Committed,Electronic Store,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.32874142, 28.55342843]}",Mapped,28.55342843,-81.32874142,32803
1432,168995.0,2015-02-20T01:42:00.000,2/20/2015,1:42:00,Arrest,1 S ORANGE AVE,2015-00073696,Narcotics,Committed,Highway/Road/Alley,Drugs/narcotics,"{'type': 'Point', 'coordinates': [-81.37903842, 28.54170622]}",Mapped,28.54170622,-81.37903842,32801
341,167904.0,2013-04-29T18:57:00.000,4/29/2013,18:57:00,Closed,4800 RED WILLOW AVE,2013-00176555,Burglary,Committed,Residence/Single,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.44687624, 28.58320634]}",Mapped,28.58320634,-81.44687624,32808
784,168347.0,2014-03-26T19:01:00.000,3/26/2014,19:01:00,Arrest,S PARRAMORE AVE / W JACKSON ST,2014-00125876,Narcotics,Committed,Highway/Road/Alley,Drugs/narcotics,"{'type': 'Point', 'coordinates': [-81.38900691, 28.53921282]}",Mapped,28.53921282,-81.38900691,32805
664,168227.0,2017-08-17T13:12:00.000,8/17/2017,13:12:00,Closed,2100 E AMELIA ST,2017-00322018,Burglary,Committed,Residence/Single,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.355108509, 28.549541429]}",Mapped,8.549541429,-81.3551085,00000
898,168461.0,2016-04-25T09:17:00.000,4/25/2016,9:17:00,Closed,500 N MISSION RD,2016-00170791,Burglary,Committed,Commercial/Office Building,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.44275649, 28.55017839]}",Mapped,28.55017839,-81.44275649,32808
1167,168730.0,2016-03-11T15:52:00.000,3/11/2016,15:52:00,Closed,200 COLUMBIA ST,2016-00104358,Theft,Committed,Bus/Rail Terminal,All other larceny,"{'type': 'Point', 'coordinates': [-81.38270327, 28.52790111]}",Mapped,28.52790111,-81.38270327,32806
998,168561.0,2012-01-02T17:02:00.000,1/2/2012,17:02:00,Closed,3100 EDGEWATER DR,2012-00002072,Theft,Committed,School,All other larceny,"{'type': 'Point', 'coordinates': [-81.38956146, 28.57886278]}",Mapped,28.57886278,-81.38956146,32804
1929,169492.0,2011-11-17T17:14:00.000,11/17/2011,17:14:00,Closed,4100 MIDDLEBROOK RD,2011-00507399,Burglary,Committed,Apartment/Condo,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.45127668, 28.49944308]}",Mapped,28.49944308,-81.45127668,32811
892,168455.0,2011-02-02T00:53:00.000,2/2/2011,0:53:00,Closed,1 W CHURCH ST,2011-00050837,Assault,Committed,Bar/Night Club/Country Club,Aggravated assault,"{'type': 'Point', 'coordinates': [-81.37988988, 28.54032149]}",Mapped,28.54032149,-81.37988988,32801
2273,169836.0,2010-05-24T10:20:00.000,5/24/2010,10:20:00,Closed,12500 NARCOOSSEE RD,2010-00242467,Assault,Committed,School,Simple assault,"{'type': 'Point', 'coordinates': [-81.24437208, 28.38263728]}",Mapped,28.38263728,-81.24437208,32832
1805,169368.0,2017-02-21T09:25:00.000,2/21/2017,9:25:00,Closed,5200 INTERNATIONAL DR,2017-00071709,Theft,Committed,Commercial/Office Building,All other larceny,"{'type': 'Point', 'coordinates': [-81.450403496, 28.467675746]}",Mapped,8.467675746,-81.45040349,00000
1772,169335.0,2010-05-10T16:20:00.000,5/10/2010,16:20:00,Closed,6800 S KIRKMAN RD,2010-00219363,Fraud,Committed,Commercial/Office Building,False pretense/swindle/confidence game,"{'type': 'Point', 'coordinates': [-81.45869085, 28.46328849]}",Mapped,28.46328849,-81.45869085,32819
2373,169936.0,2010-07-15T09:08:00.000,7/15/2010,9:08:00,Closed,3000 S SEMORAN BV,2010-00332643,Vehicle Theft,Committed,Apartment/Condo,Motor vehicle theft,"{'type': 'Point', 'coordinates': [-81.31031802, 28.5111862]}",Mapped,28.5111862,-81.31031802,32822
1090,168653.0,2016-04-09T15:00:00.000,4/9/2016,15:00:00,Arrest,2700 S ORANGE AVE,2016-00147792,Theft,Committed,Grocery/Supermarket,Shoplifting,"{'type': 'Point', 'coordinates': [-81.37630902, 28.51201049]}",Mapped,28.51201049,-81.37630902,32806
444,168007.0,2015-09-01T14:03:00.000,9/1/2015,14:03:00,Closed,W COLONIAL DR / N JOHN YOUNG PKWY,2015-00358597,Theft,Committed,Highway/Road/Alley,All other larceny,"{'type': 'Point', 'coordinates': [-81.41384426, 28.55280754]}",Mapped,28.55280754,-81.41384426,32808
1111,168674.0,2015-09-20T18:45:00.000,9/20/2015,18:45:00,Arrest,7200 NARCOOSSEE RD,2015-00387679,Fraud,Committed,Electronic Store,False pretense/swindle/confidence game,"{'type': 'Point', 'coordinates': [-81.27359777, 28.46249346]}",Mapped,28.46249346,-81.27359777,32822
845,168408.0,2011-10-01T14:30:00.000,10/1/2011,14:30:00,Closed,6100 WESTGATE DR,2011-00435144,Theft,Committed,Apartment/Condo,All other larceny,"{'type': 'Point', 'coordinates': [-81.4675343, 28.53210148]}",Mapped,28.53210148,"-81.4675343,",00000
487,168050.0,2017-12-05T06:59:00.000,12/5/2017,6:59:00,Closed,200 S IVEY LN,2017-00476594,Theft,Committed,Laundromat/Dry Cleaner,Theft from coin-operated machine or device,"{'type': 'Point', 'coordinates': [-81.434423431, 28.538602088]}",Mapped,8.538602088,-81.43442343,00000
994,168557.0,2013-03-26T16:59:00.000,3/26/2013,16:59:00,Closed,5500 ARNOLD PALMER DR,2013-00126768,Theft,Committed,Apartment/Condo,Theft from motor vehicle except parts/accessories,"{'type': 'Point', 'coordinates': [-81.45676251, 28.51053671]}",Mapped,28.51053671,-81.45676251,32811
320,167883.0,2014-11-30T19:50:00.000,11/30/2014,19:50:00,Closed,100 W GRANT ST,2014-00494597,Theft,Committed,Department/Discount Store,Shoplifting,"{'type': 'Point', 'coordinates': [-81.37796233, 28.5165664]}",Mapped,28.5165664,-81.37796233,32806
1438,169001.0,2016-08-12T16:28:00.000,8/12/2016,16:28:00,Closed,6200 INTERNATIONAL DR,2016-00326655,Theft,Committed,Parking Lot - Surface,Theft from motor vehicle except parts/accessories,"{'type': 'Point', 'coordinates': [-81.4644626, 28.46228881]}",Mapped,28.46228881,"-81.4644626,",00000
1282,168845.0,2011-05-09T20:34:00.000,5/9/2011,20:34:00,Closed,6000 BUFORD ST,2011-00206380,Burglary,Committed,Residence/Single,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.46509415, 28.50643746]}",Mapped,28.50643746,-81.46509415,32835
1934,169497.0,2015-09-05T04:32:00.000,9/5/2015,4:32:00,Closed,5100 CONROY RD,2015-00364805,Burglary,Committed,Apartment/Condo,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.449454, 28.49555956]}",Mapped,28.49555956,"-81.449454, ",00000
2344,169907.0,2012-12-18T14:19:00.000,12/18/2012,14:19:00,Arrest,200 S PARRAMORE AVE,2012-00520659,Robbery,Committed,Highway/Road/Alley,Robbery,"{'type': 'Point', 'coordinates': [-81.38901358, 28.5396768]}",Mapped,28.5396768,-81.38901358,32805
383,167946.0,2017-07-16T08:19:00.000,7/16/2017,8:19:00,Closed,3200 E COLONIAL DR,2017-00276120,Burglary,Committed,Restaurant/Other,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.343498178, 28.553347207]}",Mapped,8.553347207,-81.34349817,00000
1851,169414.0,2010-07-31T11:31:00.000,7/31/2010,11:31:00,Closed,5500 LIGHTHOUSE RD,2010-00359074,Fraud,Committed,Bank/Financial Institution,False pretense/swindle/confidence game,"{'type': 'Point', 'coordinates': [-81.44687507, 28.61026748]}",Mapped,28.61026748,-81.44687507,32808
1680,169243.0,2012-05-22T09:09:00.000,5/22/2012,9:09:00,Closed,5000 SAVANNAH RIVER WAY,2012-00214555,Fraud,Committed,Apartment/Condo,False pretense/swindle/confidence game,"{'type': 'Point', 'coordinates': [-81.41043846, 28.48887152]}",Mapped,28.48887152,-81.41043846,32839
2347,169910.0,2014-06-12T13:54:00.000,6/12/2014,13:54:00,Closed,9000 AIRPORT BV,2014-00246193,Theft,Committed,Airport,All other larceny,"{'type': 'Point', 'coordinates': [-81.30852827, 28.43180352]}",Mapped,28.43180352,-81.30852827,32827
1071,168634.0,2017-11-21T09:23:00.000,11/21/2017,9:23:00,Closed,5500 ESTABROOK WOODS DR,2017-00458175,Theft,Attempted,Parking Lot - Surface,All other larceny,"{'type': 'Point', 'coordinates': [-81.437253742, 28.482630144]}",Mapped,8.482630144,-81.43725374,00000
2047,169610.0,2013-05-23T12:55:00.000,5/23/2013,12:55:00,Closed,4400 EDGEMOOR ST,2013-00211525,Burglary,Committed,Apartment/Condo,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.43587596, 28.54258669]}",Mapped,28.54258669,-81.43587596,32811
614,168177.0,2012-01-01T22:12:00.000,1/1/2012,22:12:00,Closed,800 BROADWAY AVE,2012-00001172,Burglary,Attempted,Commercial/Office Building,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.37273091, 28.55604784]}",Mapped,28.55604784,-81.37273091,32803
1331,168894.0,2012-11-20T19:51:00.000,11/20/2012,19:51:00,Inactive,1200 POLK ST,2012-00481008,Assault,Committed,Highway/Road/Alley,Simple assault,"{'type': 'Point', 'coordinates': [-81.39630201, 28.54420543]}",Mapped,28.54420543,-81.39630201,32805
2112,169675.0,2012-01-18T07:59:00.000,1/18/2012,7:59:00,Closed,1200 W ANDERSON ST,2012-00025126,Theft,Committed,Auto Repair Shop,All other larceny,"{'type': 'Point', 'coordinates': [-81.3968524, 28.5364946]}",Mapped,28.5364946,"-81.3968524,",00000
1128,168691.0,2016-02-05T22:42:00.000,2/5/2016,22:42:00,Closed,4900 INTERNATIONAL DR,2016-00053190,Theft,Committed,Parking Lot - Surface,Theft from motor vehicle except parts/accessories,"{'type': 'Point', 'coordinates': [-81.44958996, 28.47391409]}",Mapped,28.47391409,-81.44958996,32819
442,168005.0,2015-07-27T13:17:00.000,7/27/2015,13:17:00,Closed,5800 UNIVERSAL BV,2015-00802527,Theft,Committed,Hotel/Motel,All other larceny,"{'type': 'Point', 'coordinates': [-81.4624499, 28.47626527]}",Mapped,28.47626527,"-81.4624499,",00000
2301,169864.0,2012-06-22T10:08:00.000,6/22/2012,10:08:00,Closed,4500 CEPEDA ST,2012-00260961,Fraud,Committed,Residence/Single,False pretense/swindle/confidence game,"{'type': 'Point', 'coordinates': [-81.43621822, 28.52291636]}",Mapped,28.52291636,-81.43621822,32811
1736,169299.0,2016-11-30T11:52:00.000,11/30/2016,11:52:00,Closed,5800 RIDGE CLUB LOOP,2016-00481426,Theft,Committed,Apartment/Condo,All other larceny,"{'type': 'Point', 'coordinates': [-81.4391231, 28.47390792]}",Mapped,28.47390792,"-81.4391231,",00000
1055,168618.0,2017-09-02T01:02:00.000,9/2/2017,1:02:00,Closed,4500 CONCORD LANDING DR,2017-00344445,Theft,Committed,Parking Lot - Surface,Theft from motor vehicle except parts/accessories,"{'type': 'Point', 'coordinates': [-81.438928939, 28.482084939]}",Mapped,8.482084939,-81.43892893,00000
1427,168990.0,2010-07-01T15:49:00.000,7/1/2010,15:49:00,Closed,4500 LIGHTHOUSE CIR,2010-00801310,Theft,Committed,Residence/Single,All other larceny,"{'type': 'Point', 'coordinates': [-81.44237013, 28.60029576]}",Mapped,28.60029576,-81.44237013,32808
557,168120.0,2017-10-05T16:59:00.000,10/5/2017,16:59:00,Closed,4400 SIGNAL HILL RD,2017-00391888,Robbery,Committed,Residence/Single,Robbery,"{'type': 'Point', 'coordinates': [-81.444316091, 28.596582257]}",Mapped,8.596582257,-81.44431609,00000
1466,169029.0,2012-06-27T15:09:00.000,6/27/2012,15:09:00,Closed,100 W GRANT ST,2012-00268124,Theft,Committed,Department/Discount Store,Shoplifting,"{'type': 'Point', 'coordinates': [-81.37796233, 28.5165664]}",Mapped,28.5165664,-81.37796233,32806
1050,168613.0,2012-02-10T11:06:00.000,2/10/2012,11:06:00,Closed,2000 DIXIE BELLE DR,2012-00800360,Vehicle Theft,Attempted,Apartment/Condo,Motor vehicle theft,"{'type': 'Point', 'coordinates': [-81.31449665, 28.51951329]}",Mapped,28.51951329,-81.31449665,32812
1104,168667.0,2017-12-18T18:17:00.000,12/18/2017,18:17:00,Closed,4200 CONROY RD,2017-00495995,Theft,Committed,Mall,All other larceny,"{'type': 'Point', 'coordinates': [-81.427737806, 28.486991033]}",Mapped,8.486991033,-81.4277378,00000
842,168405.0,2011-03-09T16:27:00.000,3/9/2011,16:27:00,Inactive,200 S IVEY LN,2011-00109835,Narcotics,Committed,Highway/Road/Alley,Drugs/narcotics,"{'type': 'Point', 'coordinates': [-81.43442156, 28.53926195]}",Mapped,28.53926195,-81.43442156,32811
937,168500.0,2012-02-07T10:07:00.000,2/7/2012,10:07:00,Closed,500 CONWAY RD,2012-00055438,Theft,Committed,Apartment/Condo,All other larceny,"{'type': 'Point', 'coordinates': [-81.33118164, 28.53660378]}",Mapped,28.53660378,-81.33118164,32807
1272,168835.0,2011-02-06T07:45:00.000,2/6/2011,7:45:00,Closed,5600 WINDHOVER DR,2011-00058363,Theft,Committed,Hotel/Motel,Theft from coin-operated machine or device,"{'type': 'Point', 'coordinates': [-81.45659493, 28.48513322]}",Mapped,28.48513322,-81.45659493,32819
2270,169833.0,2010-02-10T13:28:00.000,2/10/2010,13:28:00,Closed,9600 VIOLET DR,2010-00800287,Fraud,Committed,Residence/Single,False pretense/swindle/confidence game,"{'type': 'Point', 'coordinates': [-81.3564866, 28.42636004]}",Mapped,28.42636004,"-81.3564866,",00000
1530,169093.0,2011-03-18T11:30:00.000,3/18/2011,11:30:00,Closed,6500 PICCADILLY LN,2011-00124227,Theft,Committed,Residence/Other,Theft from motor vehicle except parts/accessories,"{'type': 'Point', 'coordinates': [-81.47373758, 28.53064384]}",Mapped,28.53064384,-81.47373758,32835
2093,169656.0,2010-07-16T07:16:00.000,7/16/2010,7:16:00,Arrest,2600 ARDSLEY DR,2010-00334304,Vehicle Theft,Committed,Residence/Single,Motor vehicle theft,"{'type': 'Point', 'coordinates': [-81.39863038, 28.5750963]}",Mapped,28.5750963,-81.39863038,32804
1060,168623.0,2010-06-29T16:32:00.000,6/29/2010,16:32:00,Closed,6000 VILLAGE CIR N,2010-00306740,Assault,Committed,Apartment/Condo,Aggravated assault,"{'type': 'Point', 'coordinates': [-81.30389224, 28.51677905]}",Mapped,28.51677905,-81.30389224,32822
2282,169845.0,2011-09-27T11:28:00.000,9/27/2011,11:28:00,Arrest,300 E MICHIGAN ST,2011-00428523,Theft,Committed,Department/Discount Store,Shoplifting,"{'type': 'Point', 'coordinates': [-81.37323452, 28.51294543]}",Mapped,28.51294543,-81.37323452,32806
2010,169573.0,2017-01-04T15:55:00.000,1/4/2017,15:55:00,Arrest,5100 INTERNATIONAL DR,2017-00005087,Theft,Committed,Specialty Store,Shoplifting,"{'type': 'Point', 'coordinates': [-81.450392523, 28.470354269]}",Mapped,8.470354269,-81.45039252,00000
1515,169078.0,2012-05-20T16:02:00.000,5/20/2012,16:02:00,Closed,2400 S ORANGE AVE,2012-00211953,Theft,Committed,Restaurant/Fast Food,All other larceny,"{'type': 'Point', 'coordinates': [-81.37634439, 28.51429744]}",Mapped,28.51429744,-81.37634439,32806
2033,169596.0,2011-01-22T20:36:00.000,1/22/2011,20:36:00,Arrest,C R SMITH ST / S JOHN YOUNG PY,2011-00035081,Narcotics,Committed,Motor Vechicle,Drugs/narcotics,"{'type': 'Point', 'coordinates': [-81.41414612, 28.53453256]}",Mapped,28.53453256,-81.41414612,32805
109,167672.0,2015-06-23T22:50:00.000,6/23/2015,22:50:00,Closed,6600 IMPERIAL OAK LN,2015-00257983,Burglary,Attempted,Residence/Single,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.47308382, 28.49157411]}",Mapped,28.49157411,-81.47308382,32819
687,168250.0,2017-03-20T09:48:00.000,3/20/2017,9:48:00,Open,700 E MICHIGAN ST,2017-00109764,Theft,Committed,Parking Lot - Surface,Theft from motor vehicle except parts/accessories,"{'type': 'Point', 'coordinates': [-81.367829798, 28.513052603]}",Mapped,8.513052603,-81.36782979,00000
284,167847.0,2010-06-30T15:41:00.000,6/30/2010,15:41:00,Closed,1 S ORANGE AVE,2010-00308411,Fraud,Committed,Commercial/Office Building,False pretense/swindle/confidence game,"{'type': 'Point', 'coordinates': [-81.37903842, 28.54170622]}",Mapped,28.54170622,-81.37903842,32801
1034,168597.0,2011-08-05T03:16:00.000,8/5/2011,3:16:00,Closed,E CENTRAL BV / MAGNOLIA AV,2011-00345067,Theft,Committed,Highway/Road/Alley,Pocket picking,"{'type': 'Point', 'coordinates': [-81.37747058, 28.54215122]}",Mapped,28.54215122,-81.37747058,32801
1641,169204.0,2016-08-19T18:20:00.000,8/19/2016,18:20:00,Closed,4000 MIDDLEBROOK RD,2016-00337474,Assault,Committed,Apartment/Condo,Simple assault,"{'type': 'Point', 'coordinates': [-81.44996506, 28.49816621]}",Mapped,28.49816621,-81.44996506,32811
745,168308.0,2015-10-02T22:35:00.000,10/2/2015,22:35:00,Closed,6000 UNIVERSAL BV,2015-00406290,Assault,Committed,Arena/Stadium,Simple assault,"{'type': 'Point', 'coordinates': [-81.4641098, 28.47343236]}",Mapped,28.47343236,"-81.4641098,",00000
2009,169572.0,2012-09-03T21:02:00.000,9/3/2012,21:02:00,Arrest,1900 ATTUCKS AVE,2012-00366497,Assault,Committed,Highway/Road/Alley,Simple assault,"{'type': 'Point', 'coordinates': [-81.43141373, 28.51896953]}",Mapped,28.51896953,-81.43141373,32811
1316,168879.0,2011-06-14T00:20:00.000,6/14/2011,0:20:00,Closed,4600 DIXIE BELLE DR,2011-00262113,Theft,Committed,Convenience Store,All other larceny,"{'type': 'Point', 'coordinates': [-81.31431442, 28.4960266]}",Mapped,28.4960266,-81.31431442,32812
453,168016.0,2015-07-23T16:33:00.000,7/23/2015,16:33:00,Closed,400 N JOHN YOUNG PKWY,2015-00300464,Theft,Committed,Gas Station,All other larceny,"{'type': 'Point', 'coordinates': [-81.41371328, 28.5463345]}",Mapped,28.5463345,-81.41371328,32805
225,167788.0,2011-12-23T10:43:00.000,12/23/2011,10:43:00,Closed,5300 LONG RD,2011-00559330,Vehicle Theft,Committed,Apartment/Condo,Motor vehicle theft,"{'type': 'Point', 'coordinates': [-81.43486896, 28.60760905]}",Mapped,28.60760905,-81.43486896,32808
1253,168816.0,2013-12-27T07:04:00.000,12/27/2013,7:04:00,Closed,4400 WHEATLEY ST,2013-00540732,Theft,Committed,Residence/Single,All other larceny,"{'type': 'Point', 'coordinates': [-81.43614991, 28.52148112]}",Mapped,28.52148112,-81.43614991,32811
324,167887.0,2011-02-17T18:28:00.000,2/17/2011,18:28:00,Closed,5800 INTERNATIONAL DR,2011-00077387,Theft,Committed,Hotel/Motel,Theft from motor vehicle except parts/accessories,"{'type': 'Point', 'coordinates': [-81.45948928, 28.46234569]}",Mapped,28.46234569,-81.45948928,32819
279,167842.0,2015-01-08T10:40:00.000,1/8/2015,10:40:00,Closed,9200 AIRPORT BV,2015-00010536,Theft,Committed,Airport,All other larceny,"{'type': 'Point', 'coordinates': [-81.30852827, 28.43180352]}",Mapped,28.43180352,-81.30852827,32827
545,168108.0,2017-05-09T09:43:00.000,5/9/2017,9:43:00,Closed,2800 CONWAY RD,2017-00180524,Theft,Committed,Parking Lot - Surface,All other larceny,"{'type': 'Point', 'coordinates': [-81.330936649, 28.51159103]}",Mapped,28.51159103,-81.33093664,32812
438,168001.0,2017-03-03T09:30:00.000,3/3/2017,9:30:00,Closed,700 PEACHTREE RD,2017-00086224,Theft,Attempted,Parking Lot - Surface,All other larceny,"{'type': 'Point', 'coordinates': [-81.384784995, 28.553985096]}",Mapped,8.553985096,-81.38478499,00000
2263,169826.0,2016-12-16T03:43:00.000,12/16/2016,3:43:00,Arrest,400 E PINE ST,2016-00503918,Assault,Committed,Parking Garage,Simple assault,"{'type': 'Point', 'coordinates': [-81.3721376, 28.54131175]}",Mapped,28.54131175,"-81.3721376,",00000
418,167981.0,2017-11-02T22:32:00.000,11/2/2017,22:32:00,Closed,6500 GROSVENOR LN,2017-00431765,Burglary,Committed,Residence/Single,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.472925755, 28.532743173]}",Mapped,8.532743173,-81.47292575,00000
1281,168844.0,2013-01-25T16:46:00.000,1/25/2013,16:46:00,Closed,1000 S KIRKMAN RD,2013-00036453,Theft,Committed,Apartment/Condo,All other larceny,"{'type': 'Point', 'coordinates': [-81.45928779, 28.52919521]}",Mapped,28.52919521,-81.45928779,32835
837,168400.0,2014-04-13T21:37:00.000,4/13/2014,21:37:00,Inactive,800 POLK ST,2014-00153066,Assault,Committed,Highway/Road/Alley,Simple assault,"{'type': 'Point', 'coordinates': [-81.3918081, 28.54438033]}",Mapped,28.54438033,"-81.3918081,",00000
1367,168930.0,2012-07-05T16:17:00.000,7/5/2012,16:17:00,Closed,5300 CURRY FORD RD,2012-00280184,Burglary,Committed,Apartment/Condo,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.3170229, 28.52434468]}",Mapped,28.52434468,"-81.3170229,",00000
264,167827.0,2013-09-07T19:24:00.000,9/7/2013,19:24:00,Closed,2000 WILLIE MAYS PKWY,2013-00373783,Robbery,Committed,Field/Woods,Robbery,"{'type': 'Point', 'coordinates': [-81.43718939, 28.51821791]}",Mapped,28.51821791,-81.43718939,32811
758,168321.0,2014-06-25T12:12:00.000,6/25/2014,12:12:00,Closed,2300 CONWAY RD,2014-00265476,Fraud,Committed,Apartment/Condo,False pretense/swindle/confidence game,"{'type': 'Point', 'coordinates': [-81.33099065, 28.51715096]}",Mapped,28.51715096,-81.33099065,32812
1088,168651.0,2017-11-16T19:46:00.000,11/16/2017,19:46:00,Closed,4900 INTERNATIONAL DR,2017-00451600,Theft,Committed,Department/Discount Store,Shoplifting,"{'type': 'Point', 'coordinates': [-81.449593092, 28.473919417]}",Mapped,8.473919417,-81.44959309,00000
1194,168757.0,2010-10-05T17:39:00.000,10/5/2010,17:39:00,Closed,2700 E COLONIAL DR,2010-00470737,Vehicle Theft,Committed,Parking Lot - Surface,Motor vehicle theft,"{'type': 'Point', 'coordinates': [-81.35102496, 28.55321394]}",Mapped,28.55321394,-81.35102496,32803
330,167893.0,2015-02-09T14:35:00.000,2/9/2015,14:35:00,Closed,1300 CARLSBAD PL,2015-00057607,Fraud,Committed,Residence/Single,False pretense/swindle/confidence game,"{'type': 'Point', 'coordinates': [-81.43143856, 28.55855001]}",Mapped,28.55855001,-81.43143856,32808
432,167995.0,2017-05-14T00:40:00.000,5/14/2017,0:40:00,Closed,1900 S KIRKMAN RD,2017-00187564,Theft,Committed,Parking Lot - Surface,Theft from motor vehicle except parts/accessories,"{'type': 'Point', 'coordinates': [-81.459151305, 28.519980922]}",Mapped,8.519980922,-81.4591513,00000
451,168014.0,2011-03-07T09:32:00.000,3/7/2011,9:32:00,Closed,900 W COLONIAL DR,2011-00105841,Theft,Committed,Convenience Store,All other larceny,"{'type': 'Point', 'coordinates': [-81.39244646, 28.55298203]}",Mapped,28.55298203,-81.39244646,32804
2182,169745.0,2014-02-03T08:14:00.000,2/3/2014,8:14:00,Closed,1100 DORCHESTER ST,2014-00048297,Theft,Committed,Residence/Single,Theft from motor vehicle except parts/accessories,"{'type': 'Point', 'coordinates': [-81.36526259, 28.57728544]}",Mapped,28.57728544,-81.36526259,32803
2197,169760.0,2015-07-18T15:33:00.000,7/18/2015,15:33:00,Closed,4200 MILLENIA BV,2015-00293260,Fraud,Committed,Department/Discount Store,False pretense/swindle/confidence game,"{'type': 'Point', 'coordinates': [-81.4332601, 28.48866705]}",Mapped,28.48866705,"-81.4332601,",00000
2019,169582.0,2017-02-14T13:30:00.000,2/14/2017,13:30:00,Arrest,4200 MILLENIA BLVD,2017-00061882,Theft,Committed,Mall,Shoplifting,"{'type': 'Point', 'coordinates': [-81.433321973, 28.488646355]}",Mapped,8.488646355,-81.43332197,00000
2088,169651.0,2012-06-05T18:33:00.000,6/5/2012,18:33:00,Closed,6900 PIAZZA GRANDE AVE,2012-00237056,Theft,Committed,Bar/Night Club/Country Club,All other larceny,"{'type': 'Point', 'coordinates': [-81.48232137, 28.51646999]}",Mapped,28.51646999,-81.48232137,32835
1074,168637.0,2013-11-06T16:27:00.000,11/6/2013,16:27:00,Closed,4300 N PINE HILLS RD,2013-00465974,Theft,Committed,Gas Station,All other larceny,"{'type': 'Point', 'coordinates': [-81.45139461, 28.59574376]}",Mapped,28.59574376,-81.45139461,32808
977,168540.0,2013-06-16T20:31:00.000,6/16/2013,20:31:00,Arrest,3800 S SEMORAN BV,2013-00247580,Theft,Committed,Department/Discount Store,Shoplifting,"{'type': 'Point', 'coordinates': [-81.31026445, 28.50491395]}",Mapped,28.50491395,-81.31026445,32822
1049,168612.0,2016-11-06T01:07:00.000,11/6/2016,1:07:00,Arrest,600 SAN JUAN BLVD,2016-00448945,Assault,Committed,Residence/Single,Simple assault,"{'type': 'Point', 'coordinates': [-81.31832057, 28.53641747]}",Mapped,28.53641747,-81.31832057,32807
964,168527.0,2015-09-22T13:26:00.000,9/22/2015,13:26:00,Closed,600 OSSIE ST,2015-00390443,Burglary,Committed,Residence/Single,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.38805043, 28.54341575]}",Mapped,28.54341575,-81.38805043,32801
77,167640.0,2011-03-28T16:41:00.000,3/28/2011,16:41:00,Closed,100 N ROSALIND AVE,2011-00139777,Theft,Committed,Field/Woods,All other larceny,"{'type': 'Point', 'coordinates': [-81.37591967, 28.54423552]}",Mapped,28.54423552,-81.37591967,32801
1146,168709.0,2013-04-21T00:12:00.000,4/21/2013,0:12:00,Closed,100 W PINE ST,2013-00164061,Assault,Committed,Highway/Road/Alley,Simple assault,"{'type': 'Point', 'coordinates': [-81.38128806, 28.54128239]}",Mapped,28.54128239,-81.38128806,32801
2207,169770.0,2011-07-05T09:53:00.000,7/5/2011,9:53:00,Closed,3100 E COLONIAL DR,2011-00295876,Fraud,Committed,Bank/Financial Institution,Credit card/atm fraud,"{'type': 'Point', 'coordinates': [-81.34144422, 28.55338259]}",Mapped,28.55338259,-81.34144422,32803
